id	type	modified	bibliographicCitation	references	datasetID	institutionCode	collectionCode	datasetName	basisOfRecord	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	sex	lifeStage	occurrenceStatus	preparations	otherCatalogNumbers	associatedOccurrences	eventID	parentEventID	samplingProtocol	samplingEffort	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	fieldNumber	locationID	continent	country	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	verbatimDepth	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	footprintWKT	georeferenceRemarks	identifiedBy	dateIdentified	identificationQualifier	typeStatus	scientificNameID	scientificName	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	scientificNameAuthorship
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1689		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=21.5;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1689	IBSS_Benthos_1935_628	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-24				1935	6	24	133		Black Sea				Azov Sea				7	7	46.54	36.08	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1674		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=18.6;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1674	IBSS_Benthos_1935_612	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-21				1935	6	21	105		Black Sea				Azov Sea				11	11.8	46.46	36.65	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1675		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=18.6;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1675	IBSS_Benthos_1935_613	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-21				1935	6	21	105		Black Sea				Azov Sea				11	11.8	46.46	36.65	EPSG:4326								urn:lsid:marinespecies.org:taxname:140127	Hydrobia ventrosa										(Montagu)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1676		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=21;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1676	IBSS_Benthos_1935_614	Temperature was taken by grab during sampling						present								1935-06-21				1935	6	21	109		Black Sea				Azov Sea				9	9.8	46.4	36.37	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1677		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=21;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1677	IBSS_Benthos_1935_615	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-21				1935	6	21	109		Black Sea				Azov Sea				9	9.8	46.4	36.37	EPSG:4326								urn:lsid:marinespecies.org:taxname:152921	Cardium edule										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1678		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1678	IBSS_Benthos_1935_616							present							Ind/m²	1935-06-22				1935	6	22	110		Black Sea				Azov Sea				7	7.7	46.41	36.34	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1679		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1679	IBSS_Benthos_1935_617							present							Ind/m²	1935-06-22				1935	6	22	111		Black Sea				Azov Sea				9	9.2	46.42	36.32	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1680		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1680	IBSS_Benthos_1935_618							present							Ind/m²	1935-06-22				1935	6	22	111		Black Sea				Azov Sea				9	9.2	46.42	36.32	EPSG:4326								urn:lsid:marinespecies.org:taxname:452043	Brachynotus lucasi										(M. Edw.)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1681		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1681	IBSS_Benthos_1935_619							present							Ind/m²	1935-06-23				1935	6	23	132b		Black Sea				Azov Sea				1	1	46.57	36.12	EPSG:4326								urn:lsid:marinespecies.org:taxname:712218	Neritina litturata										Eichw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1682		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1682	IBSS_Benthos_1935_620							present							Ind/m²	1935-06-23				1935	6	23	132c		Black Sea				Azov Sea				2	2	46.57	36.12	EPSG:4326								urn:lsid:marinespecies.org:taxname:234073	Dikerogammarus haemobaphes										(Eichw.)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1683		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1683	IBSS_Benthos_1935_622							present							Ind/m²	1935-06-23				1935	6	23	132c		Black Sea				Azov Sea				2	2	46.57	36.12	EPSG:4326								urn:lsid:marinespecies.org:taxname:161498	Macropsis slabberi										Gols.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1684		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1684	IBSS_Benthos_1935_623							present							Ind/m²	1935-06-23				1935	6	23	132c		Black Sea				Azov Sea				2	2	46.57	36.12	EPSG:4326								urn:lsid:marinespecies.org:taxname:107031	Leander sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1685		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1685	IBSS_Benthos_1935_624							present							Ind/m²	1935-06-23				1935	6	23	132c		Black Sea				Azov Sea				2	2	46.57	36.12	EPSG:4326								urn:lsid:marinespecies.org:taxname:742654	Syndesmya ovata										(Philippi)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1686		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1686	IBSS_Benthos_1935_625							present							Ind/m²	1935-06-23				1935	6	23	132d		Black Sea				Azov Sea				5	5.2	46.57	36.12	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1416		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1416	IBSS_Benthos_1935_917							present							Ind/m²	1935-10-13				1935	10	13	520c		Black Sea				Azov Sea				2	2	46.71	37.67	EPSG:4326								urn:lsid:marinespecies.org:taxname:102281	Gammarus lacusta										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1417		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1417	IBSS_Benthos_1935_918							present							Ind/m²	1935-10-13				1935	10	13	520c		Black Sea				Azov Sea				2	2	46.71	37.67	EPSG:4326								urn:lsid:marinespecies.org:taxname:161498	Macropsis slabberi										Gols.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1418		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1418	IBSS_Benthos_1935_919							present							Ind/m²	1935-10-13				1935	10	13	520c		Black Sea				Azov Sea				2	2	46.71	37.67	EPSG:4326								urn:lsid:marinespecies.org:taxname:107031	Leander sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1419		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1419	IBSS_Benthos_1935_920							present							Ind/m²	1935-10-13				1935	10	13	520c		Black Sea				Azov Sea				2	2	46.71	37.67	EPSG:4326								urn:lsid:marinespecies.org:taxname:452043	Brachynotus lucasi										(M. Edw.)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1420		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1420	IBSS_Benthos_1935_921							present							Ind/m²	1935-10-13				1935	10	13	520c		Black Sea				Azov Sea				2	2	46.71	37.67	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1421		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1421	IBSS_Benthos_1935_922							present								1935-10-13				1935	10	13	520c		Black Sea				Azov Sea				2	2	46.71	37.67	EPSG:4326								urn:lsid:marinespecies.org:taxname:152921	Cardium edule										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1422		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1422	IBSS_Benthos_1935_923							present								1935-10-13				1935	10	13	520c		Black Sea				Azov Sea				2	2	46.71	37.67	EPSG:4326								urn:lsid:marinespecies.org:taxname:129566	Hydroidea sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1423		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=15;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1423	IBSS_Benthos_1935_924	Temperature was taken by grab during sampling						present							Ind/m²	1935-10-13				1935	10	13	521		Black Sea				Azov Sea				4	4.5	46.69	37.62	EPSG:4326								urn:lsid:marinespecies.org:taxname:142855	Stylochus tauricus										Jac.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1424		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=15;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1424	IBSS_Benthos_1935_925	Temperature was taken by grab during sampling						present							Ind/m²	1935-10-13				1935	10	13	521		Black Sea				Azov Sea				4	4.5	46.69	37.62	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1425		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=15;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1425	IBSS_Benthos_1935_926	Temperature was taken by grab during sampling						present							Ind/m²	1935-10-13				1935	10	13	521		Black Sea				Azov Sea				4	4.5	46.69	37.62	EPSG:4326								urn:lsid:marinespecies.org:taxname:129798	Hypaniola kowalewskii										(Annenkova)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1426		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1426	IBSS_Benthos_1935_927							present							Ind/m²	1935-10-12				1935	10	12	512		Black Sea				Azov Sea				6	6.6	46.62	36.78	EPSG:4326								urn:lsid:marinespecies.org:taxname:138227	Mytilaster sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1427		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=18.2;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1427	IBSS_Benthos_1935_928	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-21				1935	6	21	106		Black Sea				Azov Sea				12	12.2	46.39	36.65	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1798		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=21.9;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1798	IBSS_Benthos_1935_960	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-23				1935	6	23	129		Black Sea				Azov Sea				7	7.7	46.47	35.99	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1799		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=21.9;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1799	IBSS_Benthos_1935_961	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-23				1935	6	23	129		Black Sea				Azov Sea				7	7.7	46.47	35.99	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1800		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1800	IBSS_Benthos_1935_986							present							Ind/m²	1935-10-04				1935	10	4	456		Black Sea				Azov Sea				9	9.6	46.44	37.45	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1801		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1801	IBSS_Benthos_1935_987							present							Ind/m²	1935-10-04				1935	10	4	456		Black Sea				Azov Sea				9	9.6	46.44	37.45	EPSG:4326								urn:lsid:marinespecies.org:taxname:130394	Nereis diversicolor										(O. Muller)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1802		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1802	IBSS_Benthos_1935_988							present							Ind/m²	1935-10-04				1935	10	4	456		Black Sea				Azov Sea				9	9.6	46.44	37.45	EPSG:4326								urn:lsid:marinespecies.org:taxname:102048	Microdeutopus gryllotalpa										A. Costa
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1803		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1803	IBSS_Benthos_1935_811							present							Ind/m²	1935-10-05				1935	10	5	461		Black Sea				Azov Sea				6	6.9	46.87	37.37	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1804		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1804	IBSS_Benthos_1935_1099							present							Ind/m²	1935-10-20				1935	10	20	574		Black Sea				Azov Sea				3	3	46.58	36.2	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1805		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1805	IBSS_Benthos_1935_1100							present							Ind/m²	1935-10-20				1935	10	20	574		Black Sea				Azov Sea				3	3	46.58	36.2	EPSG:4326								urn:lsid:marinespecies.org:taxname:152921	Cardium edule										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1806		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=19;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1806	IBSS_Benthos_1935_1150	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-17				1935	6	17	74		Black Sea				Azov Sea				6	6.2	46.61	36.78	EPSG:4326								urn:lsid:marinespecies.org:taxname:140476	Mytilaster lineatus										(Gmelin)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1807		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=20.5;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1807	IBSS_Benthos_1935_1151	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-16				1935	6	16	66		Black Sea				Azov Sea				5	5.4	46.71	36.71	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1808		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation		Temperature=20.5;	IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1808	IBSS_Benthos_1935_1152	Temperature was taken by grab during sampling						present							Ind/m²	1935-06-16				1935	6	16	66		Black Sea				Azov Sea				5	5.4	46.71	36.71	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1809		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1809	IBSS_Benthos_1935_1177							present							Ind/m²	1935-10-15				1935	10	15	531		Black Sea				Azov Sea				9	9.6	46.38	37.42	EPSG:4326								urn:lsid:marinespecies.org:taxname:155187	Nereis succinea										(Leuckart)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1810		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1810	IBSS_Benthos_1935_1101							present							Ind/m²	1935-10-20				1935	10	20	574		Black Sea				Azov Sea				3	3	46.58	36.2	EPSG:4326								urn:lsid:marinespecies.org:taxname:138227	Mytilaster sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_724		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_724	IBSS_Benthos_1935_408							present							Ind/m²	1935-10-20				1935	10	20	576		Black Sea				Azov Sea				5	5.5	46.54	36.08	EPSG:4326								urn:lsid:marinespecies.org:taxname:130769	Harmothoe imbricata										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_314		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_314	IBSS_Benthos_1935_226							present							Ind/m²	1935-08-09				1935	8	9	273/20		Black Sea				Azov Sea				8	8	46.06	37.63	EPSG:4326								urn:lsid:marinespecies.org:taxname:138227	Mytilaster sp.										
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_316		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_316	IBSS_Benthos_1935_228							present							Ind/m²	1935-08-10				1935	8	10	274/21		Black Sea				Azov Sea				9	9.5	46.06	37.23	EPSG:4326								urn:lsid:marinespecies.org:taxname:130769	Harmothoe imbricata										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_317		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_317	IBSS_Benthos_1935_229							present							Ind/m²	1935-08-10				1935	8	10	274/21		Black Sea				Azov Sea				9	9.5	46.06	37.23	EPSG:4326								urn:lsid:marinespecies.org:taxname:452043	Brachynotus lucasi										(M. Edw.)
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_318		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_318	IBSS_Benthos_1935_230							present							Ind/m²	1935-08-10				1935	8	10	274/21		Black Sea				Azov Sea				9	9.5	46.06	37.23	EPSG:4326								urn:lsid:marinespecies.org:taxname:106218	Balanus improvisus										Darw.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_319		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_319	IBSS_Benthos_1935_231							present							Ind/m²	1935-08-10				1935	8	10	274/21		Black Sea				Azov Sea				9	9.5	46.06	37.23	EPSG:4326								urn:lsid:marinespecies.org:taxname:152921	Cardium edule										L.
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_320		2017-08-04 12:04:57			IMIS:dasid:4376	IBSS	R/V N. Danilevskiy 1935 Azov Sea benthos data		HumanObservation			IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_320	IBSS_Benthos_1935_232							present							Ind/m²	1935-08-10				1935	8	10	274/21		Black Sea				Azov Sea				9	9.5	46.06	37.23	EPSG:4326								urn:lsid:marinespecies.org:taxname:138227	Mytilaster sp.										
