id	measurementID	occurrenceID	measurementType	measurementTypeID	measurementValue	measurementValueID	measurementAccuracy	measurementUnit	measurementUnitID	measurementDeterminedDate	measurementDeterminedBy	measurementMethod	measurementRemarks
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_986		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_986	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	20.2			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_987		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_987	biomass		6.05			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_987		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_987	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	80			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_987		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_987	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	15.9			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_988		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_988	biomass		2.6			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_988		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_988	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	35			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_989		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_989	biomass		0.1			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_989		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_989	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	10			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_99		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_99	biomass		68.55			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_99		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_99	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	50			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_99		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_99	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	18.6			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_990		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_990	biomass		1.3			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_990		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_990	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	1300			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_991		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_991	biomass		1.3			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_991		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_991	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	15			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_992		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_992	biomass		0.2			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_992		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_992	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	150			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_993		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_993	biomass		1.05			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_993		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_993	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	95			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_994		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_994	biomass		0.05			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_994		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_994	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	15			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_995		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_995	biomass		0.01			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_995		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_995	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	1			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_996		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_996	biomass		0.05			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_996		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_996	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	10			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_997		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_997	biomass		0.1			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_997		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_997	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	5			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_998		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_998	biomass		0.015			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_998		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_998	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	10			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_998		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_998	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	19.5			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_999		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_999	biomass		8.65			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_999		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_999	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	380			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1248		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1248	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	52			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1249		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1249	biomass		0.4			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1249		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1249	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	80			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_125		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_125	biomass		2551.6			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_125		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_125	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	13530			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1250		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1250	biomass		46.6			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1250		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1250	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	1050			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1251		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1251	biomass		68.7			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1251		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1251	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	90			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1252		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1252	biomass		0.2			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1252		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1252	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	30			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1253		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1253	biomass		0.4			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1253		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1253	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	240			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1254		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1254	biomass		0.05			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1254		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1254	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	5			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1255		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1255	biomass		0.005			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1255		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1255	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	5			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1256		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1256	biomass		0.1			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1256		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1256	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	10			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1256		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1256	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	17.8			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1257		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1257	biomass		1.1			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1257		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1257	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	15			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1258		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1258	biomass		0.05			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1258		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1258	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	5			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1258		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1258	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	18			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1259		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1259	biomass		0.05			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1259		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1259	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	5			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1259		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1259	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	18			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_126		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_126	biomass		0.01			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_126		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_126	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	50			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1260		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1260	biomass		0.05			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1260		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1260	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	10			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1260		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1260	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	18			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1261		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1261	biomass		10.6			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1261		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1261	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	35			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1261		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1261	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	18			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1262		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1262	biomass		5.8			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1262		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1262	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	15			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1262		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1262	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	18			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1263		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1263	biomass		0.25			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1263		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1263	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	15			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1263		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1263	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	18			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1264		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1264	biomass		1.15			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1264		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1264	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	625			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1264		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1264	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	18			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1265		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1265	biomass		78.525			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1265		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1265	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	5			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1265		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1265	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	19			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1266		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1266	biomass		0.025			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1266		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1266	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	5			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1266		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1266	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	19			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1267		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1267	biomass		24.45			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1267		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1267	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	1200			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1267		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1267	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	19			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1268		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1268	biomass		15			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1268		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1268	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	1550			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1268		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1268	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	19			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1269		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1269	biomass		0.1			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1269		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1269	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	5			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1269		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1269	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	20.5			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_127		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_127	biomass		0.8			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_127		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_127	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	140			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1270		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1270	biomass		0.75			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1270		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1270	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	15			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1270		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1270	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	20.8			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1271		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1271	biomass		6.9			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1271		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1271	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	105			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1271		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1271	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	20.6			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1272		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1272	biomass		0.05			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1272		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1272	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	5			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1272		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1272	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	20.6			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1273		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1273	biomass		147.65			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1273		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1273	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	105			ind/m2					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1273		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1273	temperature	http://vocab.nerc.ac.uk/collection/P01/current/TEMPPR01/	20.6			celsius					
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1274		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1274	biomass		68.55			g/m2	http://vocab.nerc.ac.uk/collection/P06/current/UGMS/				
IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1274		IBSS_R/V N. Danilevskiy 1935 Azov Sea benthos data_1274	individualcount	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL02/	500			ind/m2					
